,scaler,fs_model,fs_m,pca_n,tot_n_features,max_depth,n_estimators,train_mcc,val_mcc,train_balanced_acc,val_balanced_acc
40,RobustScaler,ExtraTreesClf_500,100,0,100,20,500,1.0,0.5071472288994209,1.0,0.6771721763085399
41,RobustScaler,ExtraTreesClf_500,100,0,100,20,1000,1.0,0.5098747052786374,1.0,0.681297520661157
42,RobustScaler,ExtraTreesClf_500,100,0,100,20,1500,1.0,0.5098747052786374,1.0,0.681297520661157
43,RobustScaler,ExtraTreesClf_500,100,0,100,20,2000,1.0,0.5145664189796333,1.0,0.6813388429752065
44,RobustScaler,ExtraTreesClf_500,100,0,100,None,500,1.0,0.4891037630724612,1.0,0.6647134986225895
45,RobustScaler,ExtraTreesClf_500,100,0,100,None,1000,1.0,0.4988215706617458,1.0,0.6730055096418733
46,RobustScaler,ExtraTreesClf_500,100,0,100,None,1500,1.0,0.5112195382412601,1.0,0.6772134986225896
47,RobustScaler,ExtraTreesClf_500,100,0,100,None,2000,1.0,0.5064313062309705,1.0,0.67717217630854
48,RobustScaler,ExtraTreesClf_1000,100,0,100,5,500,0.5846642475130979,0.4298779512468537,0.9539069644429297,0.8219876033057851
49,RobustScaler,ExtraTreesClf_1000,100,0,100,5,1000,0.5847737374509372,0.42280832863508006,0.9558659225810116,0.8177382920110192
50,RobustScaler,ExtraTreesClf_1000,100,0,100,5,1500,0.5897726869317037,0.4237140033158188,0.9581042145920307,0.8178622589531681
51,RobustScaler,ExtraTreesClf_1000,100,0,100,5,2000,0.5890250053431207,0.4175234545710159,0.9580938840135185,0.8136542699724517
52,RobustScaler,ExtraTreesClf_1000,100,0,100,10,500,0.8987724094889593,0.5052839822245387,0.9988223140495867,0.7379752066115703
53,RobustScaler,ExtraTreesClf_1000,100,0,100,10,1000,0.8973509171866866,0.5004639130204065,0.998801652892562,0.7419352617079891
54,RobustScaler,ExtraTreesClf_1000,100,0,100,10,1500,0.8972847913656766,0.5047785392322758,0.998801652892562,0.7420179063360882
55,RobustScaler,ExtraTreesClf_1000,100,0,100,10,2000,0.8987814596747727,0.5053668648681608,0.9988223140495867,0.7420179063360882
56,RobustScaler,ExtraTreesClf_1000,100,0,100,20,500,1.0,0.5071472288994209,1.0,0.6771721763085399
57,RobustScaler,ExtraTreesClf_1000,100,0,100,20,1000,1.0,0.5098747052786374,1.0,0.681297520661157
58,RobustScaler,ExtraTreesClf_1000,100,0,100,20,1500,1.0,0.5098747052786374,1.0,0.681297520661157
59,RobustScaler,ExtraTreesClf_1000,100,0,100,20,2000,1.0,0.5145664189796333,1.0,0.6813388429752065
60,RobustScaler,ExtraTreesClf_1000,100,0,100,None,500,1.0,0.4891037630724612,1.0,0.6647134986225895
61,RobustScaler,ExtraTreesClf_1000,100,0,100,None,1000,1.0,0.4988215706617458,1.0,0.6730055096418733
62,RobustScaler,ExtraTreesClf_1000,100,0,100,None,1500,1.0,0.5112195382412601,1.0,0.6772134986225896
63,RobustScaler,ExtraTreesClf_1000,100,0,100,None,2000,1.0,0.5064313062309705,1.0,0.67717217630854
