,seed,upsampler,downsampler,up_class_ratio,down_vs_up_ratio,final_class_ratio,train_mcc,val_mcc,train_bal_acc,val_bal_acc
39,1,SMOTE,RandomUnderSampler,0.1,2,0.2,0.8165829539977276,0.4241887171719159,0.9987805330050078,0.770192854486681
40,1,SMOTE,RandomUnderSampler,0.2,1,0.2,1.0,0.5058853837131468,1.0,0.7471642304534012
41,1,SMOTE,RandomUnderSampler,0.2,1.25,0.25,0.9292071455786031,0.45326106391679516,0.9996119888823933,0.742574294531607
42,1,SMOTE,RandomUnderSampler,0.2,1.5,0.30000000000000004,0.8864796099294588,0.42740192660703746,0.9993247600876153,0.7463176797561895
43,1,SMOTE,RandomUnderSampler,0.2,1.75,0.35000000000000003,0.8356221012499974,0.46856203372346944,0.9989468270753246,0.7953944105010619
44,1,SMOTE,RandomUnderSampler,0.2,2,0.4,0.8095550555438347,0.41564134648119583,0.9987150255743857,0.7661323665583083
45,1,SMOTE,RandomUnderSampler,0.4,1,0.4,1.0,0.49304330019213227,1.0,0.7511696393091425
46,1,SMOTE,RandomUnderSampler,0.4,1.25,0.5,0.9202845594396851,0.4185329184320441,0.9995565590492209,0.7343122790250858
47,1,SMOTE,RandomUnderSampler,0.4,1.5,0.6000000000000001,0.8815603530402887,0.4789021402159322,0.999304604130916,0.7832975184675048
48,1,SMOTE,RandomUnderSampler,0.4,1.75,0.7000000000000001,0.836134012510111,0.445193502585069,0.9989518666358492,0.7748083686775389
49,1,SMOTE,RandomUnderSampler,0.4,2,0.8,0.8022498525488405,0.43828828612170534,0.9986495171280305,0.7744401419341724
51,1,ADASYN,RandomUnderSampler,0.01,1.25,0.0125,0.9277349222757774,0.47874693295189796,0.9996019089995439,0.7672665475919751
52,1,ADASYN,RandomUnderSampler,0.01,1.5,0.015,0.8760842533131512,0.4379647635732097,0.9992642894242515,0.7741269414532914
53,1,ADASYN,RandomUnderSampler,0.01,1.75,0.0175,0.8452531891729365,0.4639201185322424,0.9990173705114049,0.7747370630376834
54,1,ADASYN,RandomUnderSampler,0.01,2,0.02,0.8080082031927768,0.45200323829121175,0.9986999081624781,0.7864804198260337
56,1,ADASYN,RandomUnderSampler,0.05,1.25,0.0625,0.9328224374238598,0.463526541111907,0.9996321435694258,0.7510541373052413
57,1,ADASYN,RandomUnderSampler,0.05,1.5,0.07500000000000001,0.8832498627717016,0.4415195163883087,0.999309640644241,0.7546711662535696
58,1,ADASYN,RandomUnderSampler,0.05,1.75,0.08750000000000001,0.8451286485237098,0.44622826462771636,0.9990224118494628,0.7581308680501138
59,1,ADASYN,RandomUnderSampler,0.05,2,0.1,0.8159287314080318,0.43787992392694336,0.9987603747629088,0.7782533058541834
61,1,ADASYN,RandomUnderSampler,0.1,1.25,0.125,0.9317025690068277,0.4569743196822954,0.9996271057864343,0.7344022108845609
62,1,ADASYN,RandomUnderSampler,0.1,1.5,0.15000000000000002,0.8821581024542194,0.4489741300889623,0.9993046028612496,0.7585246649379063
63,1,ADASYN,RandomUnderSampler,0.1,1.75,0.17500000000000002,0.8370407759943589,0.44836161959098914,0.9989569041649075,0.7702828025954317
64,1,ADASYN,RandomUnderSampler,0.1,2,0.2,0.8312729741431475,0.45472089872948845,0.9989115514213183,0.7827680542248076
66,1,ADASYN,RandomUnderSampler,0.2,1.25,0.25,0.9343262698482914,0.4346745017887047,0.9996422231983418,0.7222153951161665
67,1,ADASYN,RandomUnderSampler,0.2,1.5,0.30000000000000004,0.8856965306910556,0.4438379974851257,0.9993247600876153,0.7589843382982183
68,1,ADASYN,RandomUnderSampler,0.2,1.75,0.35000000000000003,0.8556266188064168,0.45351570729849466,0.9991080782839837,0.7745959827647184
69,1,ADASYN,RandomUnderSampler,0.2,2,0.4,0.819305055550846,0.43971064636094476,0.9988006897235067,0.774520770839635
70,1,ADASYN,RandomUnderSampler,0.4,1,0.4,0.998971962047904,0.49018641688198034,0.9999949609473419,0.738810743956021
71,1,ADASYN,RandomUnderSampler,0.4,1.25,0.5,0.9346889502855273,0.4651601004680006,0.999647262251,0.7387758627329445
72,1,ADASYN,RandomUnderSampler,0.4,1.5,0.6000000000000001,0.8758442132907394,0.4167881600841582,0.999254212842535,0.7381711703158883
73,1,ADASYN,RandomUnderSampler,0.4,1.75,0.7000000000000001,0.8434607410973157,0.4451196089602398,0.9990123355216799,0.7746417060731912
74,1,ADASYN,RandomUnderSampler,0.4,2,0.8,0.8031860204788748,0.4237961146312415,0.9986646365714045,0.7702990494742507
75,1,SVMSMOTE,RandomUnderSampler,0.01,1,0.01,0.998971962047904,0.46403382358557776,0.9999949609473419,0.7426549153124318
76,1,SVMSMOTE,RandomUnderSampler,0.01,1.25,0.0125,0.9336929188377006,0.46364951902372936,0.9996371828760171,0.7424680873570806
77,1,SVMSMOTE,RandomUnderSampler,0.01,1.5,0.015,0.8861920531077925,0.4806915649382561,0.9993297978706066,0.7749789213178391
78,1,SVMSMOTE,RandomUnderSampler,0.01,1.75,0.0175,0.8309338459196894,0.47173413986305884,0.9989014748396017,0.7868943658155539
79,1,SVMSMOTE,RandomUnderSampler,0.01,2,0.02,0.8129916936478621,0.46399045781126114,0.9987503004665923,0.7952734712051869
80,1,SVMSMOTE,RandomUnderSampler,0.05,1,0.05,1.0,0.5368263946108549,1.0,0.771644089476311
81,1,SVMSMOTE,RandomUnderSampler,0.05,1.25,0.0625,0.9347214216181916,0.5143246116017995,0.9996422231983418,0.7794681036063561
82,1,SVMSMOTE,RandomUnderSampler,0.05,1.5,0.07500000000000001,0.8706924288173417,0.46145645902062177,0.9992088567978124,0.7873943739401918
83,1,SVMSMOTE,RandomUnderSampler,0.05,1.75,0.08750000000000001,0.833605569071054,0.44167975419029554,0.9989317083937503,0.7662424515818305
84,1,SVMSMOTE,RandomUnderSampler,0.05,2,0.1,0.8017727006128499,0.43327198687559443,0.9986444793450389,0.7742734671428679
85,1,SVMSMOTE,RandomUnderSampler,0.1,1,0.1,1.0,0.5400005479481818,1.0,0.7637247021324981
86,1,SVMSMOTE,RandomUnderSampler,0.1,1.25,0.125,0.9316060039130077,0.5178178781963816,0.9996271057864343,0.7798215819790985
87,1,SVMSMOTE,RandomUnderSampler,0.1,1.5,0.15000000000000002,0.8664318040146343,0.4904880650195465,0.9991735821595393,0.7837517870343944
88,1,SVMSMOTE,RandomUnderSampler,0.1,1.75,0.17500000000000002,0.8367676425589444,0.4791333507083791,0.9989569031491744,0.7951819758404145
89,1,SVMSMOTE,RandomUnderSampler,0.1,2,0.2,0.801361021755213,0.4175497401123097,0.9986243190714734,0.7617734712051869
90,1,SVMSMOTE,RandomUnderSampler,0.2,1,0.2,1.0,0.5203808057179405,1.0,0.7592502722769241
91,1,SVMSMOTE,RandomUnderSampler,0.2,1.25,0.25,0.9209148732976299,0.4862581318185587,0.9995615968322124,0.7750192398328892
92,1,SVMSMOTE,RandomUnderSampler,0.2,1.5,0.30000000000000004,0.8717915116673962,0.5002952883989569,0.9992290168174447,0.78762543075814
93,1,SVMSMOTE,RandomUnderSampler,0.2,1.75,0.35000000000000003,0.8275081364281881,0.42308152406118466,0.9988712387461198,0.7621874334439828
94,1,SVMSMOTE,RandomUnderSampler,0.2,2,0.4,0.80155118839877,0.4039750059292504,0.998644478583239,0.7616982552177846
95,1,SVMSMOTE,RandomUnderSampler,0.4,1,0.4,1.0,0.5440532363068835,1.0,0.7759169511305475
96,1,SVMSMOTE,RandomUnderSampler,0.4,1.25,0.5,0.9215223171221607,0.4833478859679867,0.9995666369006038,0.7715394051838926
97,1,SVMSMOTE,RandomUnderSampler,0.4,1.5,0.6000000000000001,0.8689428288956161,0.43789730517162295,0.9991987817396961,0.7587168936243611
98,1,SVMSMOTE,RandomUnderSampler,0.4,1.75,0.7000000000000001,0.8356832984292757,0.4448748721044512,0.9989468255517246,0.7669897593409163
99,1,SVMSMOTE,RandomUnderSampler,0.4,2,0.8,0.8085473874352104,0.415969761260909,0.9987049474690695,0.7579602829112625
100,1,no_resampling,no_resampling,NA,NA,NA,1.0,0.4526971651133631,1.0,0.717611595968111
