,seed,upsampler,downsampler,up_class_ratio,down_vs_up_ratio,final_class_ratio,train_mcc,val_mcc,train_bal_acc,val_bal_acc
232,3,SMOTE,RandomUnderSampler,0.05,1,0.05,1.0,0.4493630431675239,1.0,0.7180432870952072
233,3,SMOTE,RandomUnderSampler,0.05,1.25,0.0625,0.9338673644480414,0.4843482923894561,0.9996422226904753,0.7548618964318298
234,3,SMOTE,RandomUnderSampler,0.05,1.5,0.07500000000000001,0.8743071769313315,0.49085573933016835,0.9992491750595436,0.7753525447299903
235,3,SMOTE,RandomUnderSampler,0.05,1.75,0.08750000000000001,0.825010808383075,0.4686943446299729,0.9988611626722703,0.8031524831614851
236,3,SMOTE,RandomUnderSampler,0.05,2,0.1,0.7851158562992426,0.43004888268806524,0.9984832314375129,0.7858501450775948
237,3,SMOTE,RandomUnderSampler,0.1,1,0.1,1.0,0.46586424739524135,1.0,0.7263967776549062
238,3,SMOTE,RandomUnderSampler,0.1,1.25,0.125,0.9340664233204764,0.47327345742313665,0.9996422234522753,0.7589936615638253
239,3,SMOTE,RandomUnderSampler,0.1,1.5,0.15000000000000002,0.8832024455073446,0.46480118450796554,0.9993146829980322,0.7747370346014512
240,3,SMOTE,RandomUnderSampler,0.1,1.75,0.17500000000000002,0.829714742135376,0.44265314829526226,0.9988964360408769,0.7781067639153313
241,3,SMOTE,RandomUnderSampler,0.1,2,0.2,0.7753759640234227,0.44566090712651996,0.9983723720251014,0.7985369689706271
242,3,SMOTE,RandomUnderSampler,0.2,1,0.2,1.0,0.4762495440526755,1.0,0.7387301394244719
243,3,SMOTE,RandomUnderSampler,0.2,1.25,0.25,0.9362896999737134,0.5058711014574688,0.9996573403563161,0.7754734799635463
244,3,SMOTE,RandomUnderSampler,0.2,1.5,0.30000000000000004,0.8875966954596024,0.4871692537007545,0.9993449178218474,0.7875044792753083
245,3,SMOTE,RandomUnderSampler,0.2,1.75,0.35000000000000003,0.8183596981685455,0.4459090175638609,0.9987956560034481,0.7985369608459894
246,3,SMOTE,RandomUnderSampler,0.2,2,0.4,0.7906734237544771,0.46642996844568324,0.9985386617785519,0.8070517214035702
247,3,SMOTE,RandomUnderSampler,0.4,1,0.4,1.0,0.5060578788658174,1.0,0.7468510584087522
248,3,SMOTE,RandomUnderSampler,0.4,1.25,0.5,0.9295456342398232,0.4829093854014646,0.9996170274271847,0.7629076156779836
249,3,SMOTE,RandomUnderSampler,0.4,1.5,0.6000000000000001,0.8783936286978768,0.4611929174133473,0.999279410137292,0.7706765466730786
250,3,SMOTE,RandomUnderSampler,0.4,1.75,0.7000000000000001,0.8347309304810755,0.4835919950536332,0.998936746938542,0.8114602747866246
251,3,SMOTE,RandomUnderSampler,0.4,2,0.8,0.7766376900187077,0.4408636442565775,0.99840260634105,0.8024819142719094
253,3,ADASYN,RandomUnderSampler,0.01,1.25,0.0125,0.9324093202798766,0.49535549691130126,0.9996321438233592,0.7547959955853968
254,3,ADASYN,RandomUnderSampler,0.01,1.5,0.015,0.8717820575443376,0.5131240171724502,0.9992239782726531,0.7954587478421977
255,3,ADASYN,RandomUnderSampler,0.01,1.75,0.0175,0.8254263959207744,0.5050679794814228,0.9988460462760959,0.823874224838464
