,seed,upsampler,downsampler,up_class_ratio,down_vs_up_ratio,final_class_ratio,train_mcc,val_mcc,train_bal_acc,val_bal_acc
0,1,RandomOverSampler,RandomUnderSampler,0.01,1,0.01,0.8007317673603924,0.49055499830803884,0.9986360814032011,0.7545366479285123
1,1,RandomOverSampler,RandomUnderSampler,0.01,1.25,0.0125,0.7849333675129697,0.47330053413702294,0.9984815476335276,0.754355238578271
2,1,RandomOverSampler,RandomUnderSampler,0.01,1.5,0.015,0.7710459978795092,0.4800334368090489,0.998340452917599,0.7623391193009513
3,1,RandomOverSampler,RandomUnderSampler,0.01,1.75,0.0175,0.7643636433775836,0.4938254929344621,0.9982665451642057,0.7748189710126698
4,1,RandomOverSampler,RandomUnderSampler,0.01,2,0.02,0.7524622333071538,0.485332127142312,0.9981388891408834,0.7786698132264487
5,1,RandomOverSampler,RandomUnderSampler,0.05,1,0.05,0.776788163800818,0.4938533639288444,0.998407641324689,0.7667006719370947
6,1,RandomOverSampler,RandomUnderSampler,0.05,1.25,0.0625,0.7673659035048357,0.4906949979581471,0.9983068616031634,0.7666603461082983
7,1,RandomOverSampler,RandomUnderSampler,0.05,1.5,0.07500000000000001,0.7536978476874545,0.4807565876714911,0.998159048263209,0.7705112013230696
8,1,RandomOverSampler,RandomUnderSampler,0.05,1.75,0.08750000000000001,0.7442722201966359,0.49249012847523915,0.9980515466674095,0.7747584838945993
9,1,RandomOverSampler,RandomUnderSampler,0.05,2,0.1,0.7243651822305772,0.4795664633115787,0.9978096682574296,0.7827693211059987
10,1,RandomOverSampler,RandomUnderSampler,0.1,1,0.1,0.7687013114118826,0.4749858215861689,0.9983202956009668,0.7623122700913905
11,1,RandomOverSampler,RandomUnderSampler,0.1,1.25,0.125,0.7590957490090271,0.48422242188291376,0.9982195176851346,0.7665595591634167
12,1,RandomOverSampler,RandomUnderSampler,0.1,1.5,0.15000000000000002,0.7518157107128209,0.5003804038324406,0.9981388916688542,0.7790394076248869
13,1,RandomOverSampler,RandomUnderSampler,0.1,1.75,0.17500000000000002,0.7507019997562789,0.4861439395780566,0.9981254529762479,0.7707262290803314
14,1,RandomOverSampler,RandomUnderSampler,0.1,2,0.2,0.7385672579066698,0.4895415358794235,0.9979843578991806,0.782910417628436
15,1,RandomOverSampler,RandomUnderSampler,0.2,1,0.2,0.7696686114016903,0.4914264195730917,0.9983270142249927,0.7666603591092909
16,1,RandomOverSampler,RandomUnderSampler,0.2,1.25,0.25,0.7608072202216384,0.48869752505234265,0.9982396728349345,0.7707262290803314
17,1,RandomOverSampler,RandomUnderSampler,0.2,1.5,0.30000000000000004,0.752984249483116,0.49244723750119807,0.9981523271112125,0.7707867031974093
18,1,RandomOverSampler,RandomUnderSampler,0.2,1.75,0.35000000000000003,0.7502848128576831,0.48335926029862464,0.9981187318242513,0.7787437542120175
