,seed,upsampler,downsampler,up_class_ratio,down_vs_up_ratio,final_class_ratio,train_mcc,val_mcc,train_bal_acc,val_bal_acc
16,2,RandomOverSampler,RandomUnderSampler,0.2,1.25,0.25,0.7610324129683805,0.4849219516171334,0.998232949516106,0.7665998882424612
17,2,RandomOverSampler,RandomUnderSampler,0.2,1.5,0.30000000000000004,0.7443032309705665,0.4932910498019444,0.9980381029188616,0.7790192625868535
18,2,RandomOverSampler,RandomUnderSampler,0.2,1.75,0.35000000000000003,0.7435636939433693,0.4871021248904809,0.9980313850171131,0.7830246746920568
19,2,RandomOverSampler,RandomUnderSampler,0.2,2,0.4,0.7290521122995244,0.48613236603629795,0.997843255238201,0.783004516653031
20,2,SMOTE,RandomUnderSampler,0.01,1,0.01,0.7911731976859298,0.5123809699071945,0.9985487371240337,0.7710285899149764
21,2,SMOTE,RandomUnderSampler,0.01,1.25,0.0125,0.7765897209152648,0.5031879310213953,0.9984009227006633,0.7709479610091207
22,2,SMOTE,RandomUnderSampler,0.01,1.5,0.015,0.7558421633647388,0.4942403678067926,0.9981792030518702,0.7788848442339585
23,2,SMOTE,RandomUnderSampler,0.01,1.75,0.0175,0.7452003878682218,0.48353027348790034,0.9980582649302966,0.7787437379607768
24,2,SMOTE,RandomUnderSampler,0.01,2,0.02,0.7235626889408735,0.48227727740245185,0.9950825699376995,0.7827894693942803
25,2,SMOTE,RandomUnderSampler,0.05,1,0.05,0.7221729180864348,0.4943629352063301,0.9964226031911969,0.802997874244606
26,2,SMOTE,RandomUnderSampler,0.05,1.25,0.0625,0.689719368131042,0.4623458969269186,0.993258781669936,0.7984079245111239
27,2,SMOTE,RandomUnderSampler,0.05,1.5,0.07500000000000001,0.674408581914492,0.44763182795146456,0.9903014226992858,0.8022520755543676
28,2,SMOTE,RandomUnderSampler,0.05,1.75,0.08750000000000001,0.6597375704350412,0.43896672467131537,0.9914349955690047,0.8020303533763229
29,2,SMOTE,RandomUnderSampler,0.05,2,0.1,0.6436398376689136,0.4329027475487297,0.9897907884941135,0.806015604192252
30,2,SMOTE,RandomUnderSampler,0.1,1,0.1,0.7038038245713654,0.4718927702478409,0.9948272578910551,0.8026350490436276
31,2,SMOTE,RandomUnderSampler,0.1,1.25,0.125,0.6785198663440554,0.4590370746682702,0.9958044724461665,0.8103905261684725
32,2,SMOTE,RandomUnderSampler,0.1,1.5,0.15000000000000002,0.6562077924332527,0.43612290845837254,0.9927194545630846,0.8060155944415077
33,2,SMOTE,RandomUnderSampler,0.1,1.75,0.17500000000000002,0.6459391462983959,0.4421084338391059,0.9925380452138919,0.8182400958174161
34,2,SMOTE,RandomUnderSampler,0.1,2,0.2,0.628009636962321,0.43260372389714824,0.9881197108956448,0.8179982123500973
35,2,SMOTE,RandomUnderSampler,0.2,1,0.2,0.6839482599018278,0.4703581102766316,0.9918381314286253,0.8066807642258903
36,2,SMOTE,RandomUnderSampler,0.2,1.25,0.25,0.6650160582226399,0.45011645157838265,0.9915492204836329,0.8104039735354748
37,2,SMOTE,RandomUnderSampler,0.2,1.5,0.30000000000000004,0.6441539185058218,0.45871472432061144,0.9898243917261256,0.8226083168723571
38,2,SMOTE,RandomUnderSampler,0.2,1.75,0.35000000000000003,0.6332522808654952,0.4419269343995715,0.9909982763399992,0.8182400860666718
39,2,SMOTE,RandomUnderSampler,0.2,2,0.4,0.6219148754373254,0.43430306957279496,0.9894145415761433,0.8261501363331893
41,2,ADASYN,RandomUnderSampler,0.01,1.25,0.0125,0.7382557372117249,0.4755679139754556,0.9979776378306001,0.7702894953962656
42,2,ADASYN,RandomUnderSampler,0.01,1.5,0.015,0.7182270145548262,0.4742532640631587,0.9977223228948461,0.774395684695606
43,2,ADASYN,RandomUnderSampler,0.01,1.75,0.0175,0.7134192198278538,0.45172134825744165,0.9976484108077885,0.7741538077287835
44,2,ADASYN,RandomUnderSampler,0.01,2,0.02,0.7024086406222517,0.43730687964153386,0.9975005981901116,0.7738514533946347
46,2,ADASYN,RandomUnderSampler,0.05,1.25,0.0625,0.6154530840170181,0.428218234975009,0.9959888695036065,0.8135291978497781
47,2,ADASYN,RandomUnderSampler,0.05,1.5,0.07500000000000001,0.6036565560578411,0.41573734369683635,0.9903581648168194,0.8092617539889742
48,2,ADASYN,RandomUnderSampler,0.05,1.75,0.08750000000000001,0.5961499815011388,0.40363000080663947,0.9915302234412047,0.8090198737719033
49,2,ADASYN,RandomUnderSampler,0.05,2,0.1,0.5870506631365111,0.3984593189248735,0.989988623883021,0.8129849893005437
