,remove_corr_n,scaler,fs_model,fs_m,fs_univ_k,pca_n,tot_n_features,train_mcc,val_mcc,train_balanced_acc,val_balanced_acc
143,500,StandardScaler,LinearSVC,10,50,25,60,0.28471465751491964,0.26023303451536717,0.9074980574980575,0.8725004443259576
144,500,StandardScaler,LinearSVC,10,100,0,60,0.24780926435890505,0.21646126330764226,0.877016266561721,0.8319670310139518
145,500,StandardScaler,LinearSVC,10,100,10,70,0.30461885371774505,0.2572526680347349,0.9195857677675859,0.8552417133208922
146,500,StandardScaler,LinearSVC,10,100,25,85,0.33361417693745926,0.27005279620344247,0.9351630440266805,0.8585370567848574
147,500,StandardScaler,LinearSVC,250,10,0,254,1.0,0.4330872177698269,1.0,0.7596192126544032
148,500,StandardScaler,LinearSVC,250,10,10,264,1.0,0.43735469106812797,1.0,0.756093264018484
149,500,StandardScaler,LinearSVC,250,10,25,279,1.0,0.4876132892090302,1.0,0.7534764062916556
150,500,StandardScaler,LinearSVC,250,50,0,273,1.0,0.44237528730295883,1.0,0.7446163245356793
151,500,StandardScaler,LinearSVC,250,50,10,283,1.0,0.43990800758438714,1.0,0.7523607038123168
152,500,StandardScaler,LinearSVC,250,50,25,298,1.0,0.4693582197118311,1.0,0.7452879232204745
153,500,StandardScaler,LinearSVC,250,100,0,295,1.0,0.5046702289934462,1.0,0.769967342042122
154,500,StandardScaler,LinearSVC,250,100,10,305,1.0,0.5056101423794218,1.0,0.7778874522349596
155,500,StandardScaler,LinearSVC,250,100,25,320,1.0,0.5499132921461727,1.0,0.7948329334399715
156,500,StandardScaler,LinearSVC,500,10,0,504,1.0,0.5452152842194536,1.0,0.7828392428685684
157,500,StandardScaler,LinearSVC,500,10,10,514,1.0,0.5571894058078639,1.0,0.7989065138185373
158,500,StandardScaler,LinearSVC,500,10,25,529,1.0,0.5936133603314762,1.0,0.7958246689771616
159,500,StandardScaler,LinearSVC,500,50,0,523,1.0,0.5571475891836778,1.0,0.7831284990669155
160,500,StandardScaler,LinearSVC,500,50,10,533,1.0,0.5679298796880438,1.0,0.783169821380965
161,500,StandardScaler,LinearSVC,500,50,25,548,1.0,0.593389368156626,1.0,0.7915235937083445
162,500,StandardScaler,LinearSVC,500,100,0,543,1.0,0.577304455172833,1.0,0.7833246689771616
163,500,StandardScaler,LinearSVC,500,100,10,553,1.0,0.5582667511171883,1.0,0.7868610592730827
164,500,StandardScaler,LinearSVC,500,100,25,568,1.0,0.575170590898111,1.0,0.783107615746912
165,500,StandardScaler,LinearSVC,1000,10,0,1002,1.0,0.5389714402080834,1.0,0.7943470630054208
166,500,StandardScaler,LinearSVC,1000,10,10,1012,1.0,0.5555954935741851,1.0,0.8029387718830535
167,500,StandardScaler,LinearSVC,1000,10,25,1027,1.0,0.5506541911748559,1.0,0.7869541455611837
168,500,StandardScaler,LinearSVC,1000,50,0,1013,1.0,0.5188837891130266,1.0,0.7781249444592553
169,500,StandardScaler,LinearSVC,1000,50,10,1023,1.0,0.5506066176717344,1.0,0.7905522971652004
170,500,StandardScaler,LinearSVC,1000,50,25,1038,1.0,0.5551301756634062,1.0,0.7988960721585355
171,500,StandardScaler,LinearSVC,1000,100,0,1029,1.0,0.5369968437042925,1.0,0.7902217186528038
172,500,StandardScaler,LinearSVC,1000,100,10,1039,1.0,0.563605438680524,1.0,0.8189129565449214
173,500,StandardScaler,LinearSVC,1000,100,25,1054,1.0,0.5286319382761585,1.0,0.7903770105749579
174,500,StandardScaler,LinearSVC,4000,10,0,4000,1.0,0.38698283260864474,1.0,0.7657315826890607
175,500,StandardScaler,LinearSVC,4000,10,10,4010,1.0,0.42154157213353877,1.0,0.7831420510086199
176,500,StandardScaler,LinearSVC,4000,10,25,4025,1.0,0.3900889384517149,1.0,0.7581938149826712
177,500,StandardScaler,LinearSVC,4000,50,0,4003,1.0,0.39975275354821727,1.0,0.7741062383364435
178,500,StandardScaler,LinearSVC,4000,50,10,4013,1.0,0.38932744805461783,1.0,0.76982604638763
179,500,StandardScaler,LinearSVC,4000,50,25,4028,1.0,0.4074384859730879,1.0,0.7746021061050387
180,500,StandardScaler,LinearSVC,4000,100,0,4005,1.0,0.40720004055757186,1.0,0.7785621612014574
181,500,StandardScaler,LinearSVC,4000,100,10,4015,1.0,0.3868809897274479,1.0,0.7659073136052608
182,500,StandardScaler,LinearSVC,4000,100,25,4030,1.0,0.41067106740633585,1.0,0.766712876566249
183,500,StandardScaler,na,na,na,0,4908,1.0,0.34870727362214504,1.0,0.7487347818359549
184,1000,StandardScaler,LinearSVC,10,10,0,15,0.21158602923029685,0.1914795147453084,0.8322347097347097,0.7999700079978673
185,1000,StandardScaler,LinearSVC,10,10,10,25,0.2264333866062152,0.19979184110337933,0.8737693619511802,0.8332891229005599
186,1000,StandardScaler,LinearSVC,10,10,25,40,0.2601241641021123,0.2296394227526276,0.8966003188730461,0.8555720696703102
187,1000,StandardScaler,LinearSVC,10,50,0,35,0.23530101599112996,0.198932784056742,0.8670504495504495,0.8125113303119168
188,1000,StandardScaler,LinearSVC,10,50,10,45,0.26237074635233365,0.23605499662235935,0.8984437532164805,0.8581549364613881
189,1000,StandardScaler,LinearSVC,10,50,25,60,0.2908566657382442,0.24993398682901818,0.9125570641479733,0.8593910512752155
190,1000,StandardScaler,LinearSVC,10,100,0,60,0.25608215980186255,0.22280522194842797,0.8821494162403253,0.8341775526526259
191,1000,StandardScaler,LinearSVC,10,100,10,70,0.2999366819950177,0.25525217519876686,0.9172755022755023,0.8545805562960989
192,1000,StandardScaler,LinearSVC,10,100,25,85,0.3280666646937212,0.2723908781424936,0.9317133119405847,0.8624144672531768
193,1000,StandardScaler,LinearSVC,250,10,0,255,1.0,0.4488933166972332,1.0,0.7602908113391984
194,1000,StandardScaler,LinearSVC,250,10,10,265,1.0,0.42418696273448353,1.0,0.7553699013596374
195,1000,StandardScaler,LinearSVC,250,10,25,280,1.0,0.48486024710049314,1.0,0.7696472051897272
196,1000,StandardScaler,LinearSVC,250,50,0,274,1.0,0.4547660162024526,1.0,0.7606009508575491
197,1000,StandardScaler,LinearSVC,250,50,10,284,1.0,0.44097962922728495,1.0,0.7564034035368346
198,1000,StandardScaler,LinearSVC,250,50,25,299,1.0,0.4951310619753499,1.0,0.7659042033235581
199,1000,StandardScaler,LinearSVC,250,100,0,297,1.0,0.49027314066058325,1.0,0.7615926863947391
200,1000,StandardScaler,LinearSVC,250,100,10,307,1.0,0.4829643904635436,1.0,0.7691717764151782
201,1000,StandardScaler,LinearSVC,250,100,25,322,1.0,0.48707162358512923,1.0,0.7576121923042745
202,1000,StandardScaler,LinearSVC,500,10,0,504,1.0,0.5743894663793484,1.0,0.7954527681507153
203,1000,StandardScaler,LinearSVC,500,10,10,514,1.0,0.5665843064742689,1.0,0.7997229627654847
204,1000,StandardScaler,LinearSVC,500,10,25,529,1.0,0.5625375972084175,1.0,0.7991544477028348
205,1000,StandardScaler,LinearSVC,500,50,0,522,1.0,0.5725384494600307,1.0,0.779426819514796
206,1000,StandardScaler,LinearSVC,500,50,10,532,1.0,0.5569827108513231,1.0,0.7790857993423976
207,1000,StandardScaler,LinearSVC,500,50,25,547,1.0,0.5944609723599139,1.0,0.795514529458811
208,1000,StandardScaler,LinearSVC,500,100,0,543,1.0,0.546138651382778,1.0,0.7668854972007464
209,1000,StandardScaler,LinearSVC,500,100,10,553,1.0,0.556841787959664,1.0,0.7666993246245446
210,1000,StandardScaler,LinearSVC,500,100,25,568,1.0,0.5760466651269162,1.0,0.7993092952990314
211,1000,StandardScaler,LinearSVC,1000,10,0,1002,1.0,0.5442552195542797,1.0,0.7825291033502177
212,1000,StandardScaler,LinearSVC,1000,10,10,1012,1.0,0.528648383403961,1.0,0.7863651915044876
213,1000,StandardScaler,LinearSVC,1000,10,25,1027,1.0,0.515125787553864,1.0,0.7780836221452058
214,1000,StandardScaler,LinearSVC,1000,50,0,1013,1.0,0.5457731170384668,1.0,0.7825704256642673
215,1000,StandardScaler,LinearSVC,1000,50,10,1023,1.0,0.5369132079106637,1.0,0.786623567048787
216,1000,StandardScaler,LinearSVC,1000,50,25,1038,1.0,0.5409703786901726,1.0,0.7825291033502177
217,1000,StandardScaler,LinearSVC,1000,100,0,1030,1.0,0.5267889652002317,1.0,0.782198524837821
218,1000,StandardScaler,LinearSVC,1000,100,10,1040,1.0,0.5436913408926913,1.0,0.8023289345063538
219,1000,StandardScaler,LinearSVC,1000,100,25,1055,1.0,0.5444207363253081,1.0,0.8022876121923044
220,1000,StandardScaler,LinearSVC,4000,10,0,4000,1.0,0.3773236444425013,1.0,0.7578014751621789
221,1000,StandardScaler,LinearSVC,4000,10,10,4010,1.0,0.3700661922776532,1.0,0.7495403447969431
222,1000,StandardScaler,LinearSVC,4000,10,25,4025,1.0,0.355348913235119,1.0,0.7373504843152938
223,1000,StandardScaler,LinearSVC,4000,50,0,4002,1.0,0.3794801336170738,1.0,0.7579667644183773
224,1000,StandardScaler,LinearSVC,4000,50,10,4012,1.0,0.3672852117062562,1.0,0.7455185283924286
225,1000,StandardScaler,LinearSVC,4000,50,25,4027,1.0,0.3408120160212546,1.0,0.732419132675731
226,1000,StandardScaler,LinearSVC,4000,100,0,4005,1.0,0.37593691933135387,1.0,0.7537483337776594
227,1000,StandardScaler,LinearSVC,4000,100,10,4015,1.0,0.3754223800915386,1.0,0.7535312805474096
228,1000,StandardScaler,LinearSVC,4000,100,25,4030,1.0,0.36944106015784806,1.0,0.7418890518084067
229,1000,StandardScaler,na,na,na,0,4408,1.0,0.36240089811852805,1.0,0.7491271216564471
