,i,fold,scaler,clip,u1,d1,u2,d2,batch,epoch,patience,lr,precision,recall,auc,mcc
17,17,0,RobustScaler,5,128,0.4,128,0.25,4096,75,40,0.001,0.6666667,0.4,0.4647173,0.5197303
18,18,0,RobustScaler,5,128,0.4,128,0.25,8192,75,20,0.001,0.71428573,0.33333334,0.3911425,0.48637894
19,19,0,RobustScaler,5,128,0.4,128,0.25,8192,75,40,0.001,0.78571427,0.36666667,0.44797412,0.53534687
20,20,0,RobustScaler,5,128,0.4,128,0.4,4096,75,20,0.001,0.7222222,0.43333334,0.42864296,0.5654483
21,21,0,RobustScaler,5,128,0.4,128,0.4,4096,75,40,0.001,0.6875,0.36666667,0.39224488,0.50675917
22,22,0,RobustScaler,5,128,0.4,128,0.4,8192,75,20,0.001,0.7058824,0.4,0.40964198,0.5297431
23,23,0,RobustScaler,5,128,0.4,128,0.4,8192,75,40,0.001,0.75,0.4,0.45410395,0.5462232
24,24,0,RobustScaler,5,128,0.4,512,0.25,4096,75,20,0.001,0.6315789,0.4,0.39071643,0.5019453
25,25,0,RobustScaler,5,128,0.4,512,0.25,4096,75,40,0.001,0.73333335,0.36666667,0.4113786,0.5211628
26,26,0,RobustScaler,5,128,0.4,512,0.25,8192,75,20,0.001,0.73333335,0.36666667,0.42396337,0.51700807
27,27,0,RobustScaler,5,128,0.4,512,0.25,8192,75,40,0.001,0.6875,0.36666667,0.41576344,0.50041056
28,28,0,RobustScaler,5,128,0.4,512,0.4,4096,75,20,0.001,0.78571427,0.36666667,0.41580176,0.52583116
29,29,0,RobustScaler,5,128,0.4,512,0.4,4096,75,40,0.001,0.7222222,0.43333334,0.42933497,0.5654483
30,30,0,RobustScaler,5,128,0.4,512,0.4,8192,75,20,0.001,0.7058824,0.4,0.45659852,0.5297431
31,31,0,RobustScaler,5,128,0.4,512,0.4,8192,75,40,0.001,0.68421054,0.43333334,0.45972595,0.5428133
32,32,0,RobustScaler,10,128,0.25,128,0.25,4096,75,20,0.001,0.7,0.46666667,0.454068,0.57870734
33,33,0,RobustScaler,10,128,0.25,128,0.25,4096,75,40,0.001,0.65,0.43333334,0.40110967,0.5425418
34,34,0,RobustScaler,10,128,0.25,128,0.25,8192,75,20,0.001,0.6666667,0.4,0.4368854,0.5146512
35,35,0,RobustScaler,10,128,0.25,128,0.25,8192,75,40,0.001,0.6086956,0.46666667,0.4302741,0.53101397
36,36,0,RobustScaler,10,128,0.25,128,0.4,4096,75,20,0.001,0.65,0.43333334,0.4423543,0.5425418
37,37,0,RobustScaler,10,128,0.25,128,0.4,4096,75,40,0.001,0.7647059,0.43333334,0.41855508,0.5693579
38,38,0,RobustScaler,10,128,0.25,128,0.4,8192,75,20,0.001,0.71428573,0.33333334,0.42212498,0.48637894
39,39,0,RobustScaler,10,128,0.25,128,0.4,8192,75,40,0.001,0.5416667,0.43333334,0.3907352,0.4822652
40,40,0,RobustScaler,10,128,0.25,512,0.25,4096,75,20,0.001,0.7222222,0.43333334,0.40446785,0.5654483
41,41,0,RobustScaler,10,128,0.25,512,0.25,4096,75,40,0.001,0.5416667,0.43333334,0.34614918,0.51730555
42,42,0,RobustScaler,10,128,0.25,512,0.25,8192,75,20,0.001,0.7058824,0.4,0.4225869,0.5297431
43,43,0,RobustScaler,10,128,0.25,512,0.25,8192,75,40,0.001,0.7222222,0.43333334,0.43660492,0.5578507
44,44,0,RobustScaler,10,128,0.25,512,0.4,4096,75,20,0.001,0.61904764,0.43333334,0.45048693,0.5390806
45,45,0,RobustScaler,10,128,0.25,512,0.4,4096,75,40,0.001,0.8,0.4,0.4078033,0.5629622
46,46,0,RobustScaler,10,128,0.25,512,0.4,8192,75,20,0.001,0.65,0.43333334,0.41833544,0.5289142
47,47,0,RobustScaler,10,128,0.25,512,0.4,8192,75,40,0.001,0.6818182,0.5,0.42759022,0.5821808
48,48,0,RobustScaler,10,128,0.4,128,0.25,4096,75,20,0.001,0.75,0.4,0.42520517,0.5546489
49,49,0,RobustScaler,10,128,0.4,128,0.25,4096,75,40,0.001,0.7647059,0.43333334,0.42727605,0.5787826
50,50,0,RobustScaler,10,128,0.4,128,0.25,8192,75,20,0.001,0.6818182,0.5,0.45736843,0.5821808
51,51,0,RobustScaler,10,128,0.4,128,0.25,8192,75,40,0.001,0.68421054,0.43333334,0.5006722,0.5428133
52,52,0,RobustScaler,10,128,0.4,128,0.4,4096,75,20,0.001,0.6666667,0.46666667,0.47630483,0.5732264
53,53,0,RobustScaler,10,128,0.4,128,0.4,4096,75,40,0.001,0.7058824,0.4,0.4259409,0.5319623
54,54,0,RobustScaler,10,128,0.4,128,0.4,8192,75,20,0.001,0.6,0.4,0.4865543,0.48792493
55,55,0,RobustScaler,10,128,0.4,128,0.4,8192,75,40,0.001,0.6666667,0.46666667,0.41734323,0.55602103
56,56,0,RobustScaler,10,128,0.4,512,0.25,4096,75,20,0.001,0.75,0.4,0.45221287,0.5546489
57,57,0,RobustScaler,10,128,0.4,512,0.25,4096,75,40,0.001,0.73333335,0.36666667,0.40469012,0.5211628
58,58,0,RobustScaler,10,128,0.4,512,0.25,8192,75,20,0.001,0.6875,0.36666667,0.46418014,0.50041056
59,59,0,RobustScaler,10,128,0.4,512,0.25,8192,75,40,0.001,0.73333335,0.36666667,0.41767448,0.51700807
60,60,0,RobustScaler,10,128,0.4,512,0.4,4096,75,20,0.001,0.6666667,0.4,0.4102896,0.5280527
61,61,0,RobustScaler,10,128,0.4,512,0.4,4096,75,40,0.001,0.7777778,0.46666667,0.3970124,0.61034346
62,62,0,RobustScaler,10,128,0.4,512,0.4,8192,75,20,0.001,0.75,0.4,0.4503006,0.5462232
63,63,0,RobustScaler,10,128,0.4,512,0.4,8192,75,40,0.001,0.7647059,0.43333334,0.43278915,0.57419145
64,64,1,RobustScaler,5,128,0.25,128,0.25,4096,75,20,0.001,0.5,0.33333334,0.3733205,0.42857164
65,65,1,RobustScaler,5,128,0.25,128,0.25,4096,75,40,0.001,0.5652174,0.43333334,0.4165606,0.50453544
66,66,1,RobustScaler,5,128,0.25,128,0.25,8192,75,20,0.001,0.57894737,0.36666667,0.47818714,0.45871183
67,67,1,RobustScaler,5,128,0.25,128,0.25,8192,75,40,0.001,0.6,0.5,0.43718785,0.5457363
68,68,1,RobustScaler,5,128,0.25,128,0.4,4096,75,20,0.001,0.5263158,0.33333334,0.41352025,0.42555386
69,69,1,RobustScaler,5,128,0.25,128,0.4,4096,75,40,0.001,0.59090906,0.43333334,0.36326706,0.50992095
70,70,1,RobustScaler,5,128,0.25,128,0.4,8192,75,20,0.001,0.55,0.36666667,0.4137237,0.44693565
71,71,1,RobustScaler,5,128,0.25,128,0.4,8192,75,40,0.001,0.57894737,0.36666667,0.5381108,0.45871183
72,72,1,RobustScaler,5,128,0.25,512,0.25,4096,75,20,0.001,0.5625,0.3,0.3133468,0.41665167
73,73,1,RobustScaler,5,128,0.25,512,0.25,4096,75,40,0.001,0.54545456,0.4,0.4171546,0.4671033
74,74,1,RobustScaler,5,128,0.25,512,0.25,8192,75,20,0.001,0.64705884,0.36666667,0.4944101,0.48529467
75,75,1,RobustScaler,5,128,0.25,512,0.25,8192,75,40,0.001,0.6363636,0.46666667,0.50973165,0.5430928
76,76,1,RobustScaler,5,128,0.25,512,0.4,4096,75,20,0.001,0.57894737,0.36666667,0.50597566,0.47467697
77,77,1,RobustScaler,5,128,0.25,512,0.4,4096,75,40,0.001,0.54545456,0.4,0.36150584,0.4875093
78,78,1,RobustScaler,5,128,0.25,512,0.4,8192,75,20,0.001,0.5882353,0.33333334,0.4540697,0.4408463
79,79,1,RobustScaler,5,128,0.25,512,0.4,8192,75,40,0.001,0.4090909,0.3,0.35660258,0.34765264
80,80,1,RobustScaler,5,128,0.4,128,0.25,4096,75,20,0.001,0.6363636,0.46666667,0.4843196,0.5514751
81,81,1,RobustScaler,5,128,0.4,128,0.25,4096,75,40,0.001,0.59090906,0.43333334,0.40918824,0.5158154
82,82,1,RobustScaler,5,128,0.4,128,0.25,8192,75,20,0.001,0.5555556,0.33333334,0.44164616,0.42825213
83,83,1,RobustScaler,5,128,0.4,128,0.25,8192,75,40,0.001,0.56,0.46666667,0.45316118,0.50905967
84,84,1,RobustScaler,5,128,0.4,128,0.4,4096,75,20,0.001,0.52,0.43333334,0.4195741,0.48547637
85,85,1,RobustScaler,5,128,0.4,128,0.4,4096,75,40,0.001,0.57894737,0.36666667,0.42354155,0.4729914
86,86,1,RobustScaler,5,128,0.4,128,0.4,8192,75,20,0.001,0.6315789,0.4,0.47638476,0.5007626
87,87,1,RobustScaler,5,128,0.4,128,0.4,8192,75,40,0.001,0.54545456,0.4,0.43112528,0.46491674
88,88,1,RobustScaler,5,128,0.4,512,0.25,4096,75,20,0.001,0.6111111,0.36666667,0.485182,0.48092622
89,89,1,RobustScaler,5,128,0.4,512,0.25,4096,75,40,0.001,0.7692308,0.33333334,0.49926698,0.51837784
90,90,1,RobustScaler,5,128,0.4,512,0.25,8192,75,20,0.001,0.625,0.33333334,0.3892705,0.45459792
91,91,1,RobustScaler,5,128,0.4,512,0.25,8192,75,40,0.001,0.625,0.33333334,0.46284035,0.45459792
92,92,1,RobustScaler,5,128,0.4,512,0.4,4096,75,20,0.001,0.5555556,0.33333334,0.423707,0.44250983
93,93,1,RobustScaler,5,128,0.4,512,0.4,4096,75,40,0.001,0.7058824,0.4,0.4934476,0.5406065
94,94,1,RobustScaler,5,128,0.4,512,0.4,8192,75,20,0.001,0.57894737,0.36666667,0.48734742,0.45871183
95,95,1,RobustScaler,5,128,0.4,512,0.4,8192,75,40,0.001,0.5625,0.3,0.4029392,0.40878528
96,96,1,RobustScaler,10,128,0.25,128,0.25,4096,75,20,0.001,0.52380955,0.36666667,0.48472083,0.4490738
97,97,1,RobustScaler,10,128,0.25,128,0.25,4096,75,40,0.001,0.5833333,0.46666667,0.44706494,0.53546554
98,98,1,RobustScaler,10,128,0.25,128,0.25,8192,75,20,0.001,0.55,0.36666667,0.4911393,0.44693565
99,99,1,RobustScaler,10,128,0.25,128,0.25,8192,75,40,0.001,0.6111111,0.36666667,0.43707806,0.47145167
100,100,1,RobustScaler,10,128,0.25,128,0.4,4096,75,20,0.001,0.6,0.3,0.5077635,0.4231261
101,101,1,RobustScaler,10,128,0.25,128,0.4,4096,75,40,0.001,0.59090906,0.43333334,0.3730371,0.51772654
102,102,1,RobustScaler,10,128,0.25,128,0.4,8192,75,20,0.001,0.65,0.43333334,0.48806968,0.5289142
103,103,1,RobustScaler,10,128,0.25,128,0.4,8192,75,40,0.001,0.6363636,0.46666667,0.488183,0.5430928
104,104,1,RobustScaler,10,128,0.25,512,0.25,4096,75,20,0.001,0.6086956,0.46666667,0.4184509,0.5446261
105,105,1,RobustScaler,10,128,0.25,512,0.25,4096,75,40,0.001,0.5294118,0.3,0.30574766,0.41014686
106,106,1,RobustScaler,10,128,0.25,512,0.25,8192,75,20,0.001,0.6875,0.36666667,0.5285988,0.50041056
107,107,1,RobustScaler,10,128,0.25,512,0.25,8192,75,40,0.001,0.46153846,0.4,0.39287978,0.42710647
108,108,1,RobustScaler,10,128,0.25,512,0.4,4096,75,20,0.001,0.61904764,0.43333334,0.4376127,0.5263114
109,109,1,RobustScaler,10,128,0.25,512,0.4,4096,75,40,0.001,0.60714287,0.56666666,0.44748613,0.5965817
110,110,1,RobustScaler,10,128,0.25,512,0.4,8192,75,20,0.001,0.6,0.4,0.5488943,0.48792493
111,111,1,RobustScaler,10,128,0.25,512,0.4,8192,75,40,0.001,0.6,0.4,0.4486239,0.48792493
112,112,1,RobustScaler,10,128,0.4,128,0.25,4096,75,20,0.001,0.57894737,0.36666667,0.4448232,0.46783495
113,113,1,RobustScaler,10,128,0.4,128,0.25,4096,75,40,0.001,0.64705884,0.36666667,0.49535942,0.49518389
114,114,1,RobustScaler,10,128,0.4,128,0.25,8192,75,20,0.001,0.55,0.36666667,0.4476887,0.44693565
115,115,1,RobustScaler,10,128,0.4,128,0.25,8192,75,40,0.001,0.5555556,0.33333334,0.4157631,0.42825213
116,116,1,RobustScaler,10,128,0.4,128,0.4,4096,75,20,0.001,0.6,0.3,0.53246737,0.43114612
117,117,1,RobustScaler,10,128,0.4,128,0.4,4096,75,40,0.001,0.6315789,0.4,0.41528463,0.51038706
118,118,1,RobustScaler,10,128,0.4,128,0.4,8192,75,20,0.001,0.53333336,0.26666668,0.4796564,0.37507418
119,119,1,RobustScaler,10,128,0.4,128,0.4,8192,75,40,0.001,0.5714286,0.4,0.49259728,0.47601172
120,120,1,RobustScaler,10,128,0.4,512,0.25,4096,75,20,0.001,0.5625,0.3,0.41215128,0.41619092
121,121,1,RobustScaler,10,128,0.4,512,0.25,4096,75,40,0.001,0.6315789,0.4,0.36627105,0.5111082
122,122,1,RobustScaler,10,128,0.4,512,0.25,8192,75,20,0.001,0.6363636,0.46666667,0.4686802,0.5430928
123,123,1,RobustScaler,10,128,0.4,512,0.25,8192,75,40,0.001,0.6666667,0.4,0.46929735,0.5146512
124,124,1,RobustScaler,10,128,0.4,512,0.4,4096,75,20,0.001,0.6666667,0.4,0.47371396,0.5225796
125,125,1,RobustScaler,10,128,0.4,512,0.4,4096,75,40,0.001,0.6875,0.36666667,0.47201204,0.5133521
126,126,1,RobustScaler,10,128,0.4,512,0.4,8192,75,20,0.001,0.6315789,0.4,0.48006862,0.5007626
127,127,1,RobustScaler,10,128,0.4,512,0.4,8192,75,40,0.001,0.6666667,0.33333334,0.4687125,0.46969676
128,128,2,RobustScaler,5,128,0.25,128,0.25,4096,75,20,0.001,0.4347826,0.32258064,0.26826453,0.4181001
129,129,2,RobustScaler,5,128,0.25,128,0.25,4096,75,40,0.001,0.4375,0.22580644,0.27311105,0.3296829
130,130,2,RobustScaler,5,128,0.25,128,0.25,8192,75,20,0.001,0.4375,0.22580644,0.3657881,0.311912
131,131,2,RobustScaler,5,128,0.25,128,0.25,8192,75,40,0.001,0.45833334,0.3548387,0.28296608,0.40067086
132,132,2,RobustScaler,5,128,0.25,128,0.4,4096,75,20,0.001,0.57894737,0.3548387,0.3076393,0.47087818
133,133,2,RobustScaler,5,128,0.25,128,0.4,4096,75,40,0.001,0.36363637,0.2580645,0.29933697,0.3173928
134,134,2,RobustScaler,5,128,0.25,128,0.4,8192,75,20,0.001,0.625,0.32258064,0.3338238,0.44712594
135,135,2,RobustScaler,5,128,0.25,128,0.4,8192,75,40,0.001,0.48,0.38709676,0.30155998,0.42851096
136,136,2,RobustScaler,5,128,0.25,512,0.25,4096,75,20,0.001,0.53333336,0.2580645,0.2820891,0.38748586
137,137,2,RobustScaler,5,128,0.25,512,0.25,4096,75,40,0.001,0.47619048,0.32258064,0.25938138,0.428073
138,138,2,RobustScaler,5,128,0.25,512,0.25,8192,75,20,0.001,0.4,0.19354838,0.30237252,0.27580124
139,139,2,RobustScaler,5,128,0.25,512,0.25,8192,75,40,0.001,0.53333336,0.2580645,0.2788247,0.36889267
140,140,2,RobustScaler,5,128,0.25,512,0.4,4096,75,20,0.001,0.5882353,0.32258064,0.32138008,0.46293983
141,141,2,RobustScaler,5,128,0.25,512,0.4,4096,75,40,0.001,0.45833334,0.3548387,0.2927736,0.47851852
142,142,2,RobustScaler,5,128,0.25,512,0.4,8192,75,20,0.001,0.53333336,0.2580645,0.3327734,0.36889267
143,143,2,RobustScaler,5,128,0.25,512,0.4,8192,75,40,0.001,0.3846154,0.32258064,0.2953331,0.34927675
144,144,2,RobustScaler,5,128,0.4,128,0.25,4096,75,20,0.001,0.53333336,0.2580645,0.32109207,0.4138173
145,145,2,RobustScaler,5,128,0.4,128,0.25,4096,75,40,0.001,0.55,0.3548387,0.31723619,0.49859402
146,146,2,RobustScaler,5,128,0.4,128,0.25,8192,75,20,0.001,0.5294118,0.29032257,0.3234865,0.38986418
147,147,2,RobustScaler,5,128,0.4,128,0.25,8192,75,40,0.001,0.5263158,0.32258064,0.33730868,0.40979263
148,148,2,RobustScaler,5,128,0.4,128,0.4,4096,75,20,0.001,0.55,0.3548387,0.37237298,0.42846036
149,149,2,RobustScaler,5,128,0.4,128,0.4,4096,75,40,0.001,0.42105263,0.2580645,0.29225206,0.40502718
150,150,2,RobustScaler,5,128,0.4,128,0.4,8192,75,20,0.001,0.5882353,0.32258064,0.37497166,0.4335933
151,151,2,RobustScaler,5,128,0.4,128,0.4,8192,75,40,0.001,0.5,0.2580645,0.3231454,0.35698333
152,152,2,RobustScaler,5,128,0.4,512,0.25,4096,75,20,0.001,0.4,0.32258064,0.32097176,0.35008898
153,153,2,RobustScaler,5,128,0.4,512,0.25,4096,75,40,0.001,0.6,0.29032257,0.31707653,0.4599261
154,154,2,RobustScaler,5,128,0.4,512,0.25,8192,75,20,0.001,0.5833333,0.22580644,0.32298595,0.36108434
155,155,2,RobustScaler,5,128,0.4,512,0.25,8192,75,40,0.001,0.46666667,0.22580644,0.26564696,0.32234696
156,156,2,RobustScaler,5,128,0.4,512,0.4,4096,75,20,0.001,0.5217391,0.38709676,0.3030463,0.51006734
157,157,2,RobustScaler,5,128,0.4,512,0.4,4096,75,40,0.001,0.5294118,0.29032257,0.25836197,0.44590205
158,158,2,RobustScaler,5,128,0.4,512,0.4,8192,75,20,0.001,0.55,0.3548387,0.3055774,0.43957397
159,159,2,RobustScaler,5,128,0.4,512,0.4,8192,75,40,0.001,0.52380955,0.3548387,0.3170019,0.42881903
160,160,2,RobustScaler,10,128,0.25,128,0.25,4096,75,20,0.001,0.42857143,0.29032257,0.23436658,0.4256472
161,161,2,RobustScaler,10,128,0.25,128,0.25,4096,75,40,0.001,0.44827586,0.41935483,0.31008565,0.46663374
162,162,2,RobustScaler,10,128,0.25,128,0.25,8192,75,20,0.001,0.45454547,0.32258064,0.37312615,0.38034672
163,163,2,RobustScaler,10,128,0.25,128,0.25,8192,75,40,0.001,0.44444445,0.2580645,0.2907427,0.33619848
164,164,2,RobustScaler,10,128,0.25,128,0.4,4096,75,20,0.001,0.6,0.29032257,0.33919054,0.42219874
165,165,2,RobustScaler,10,128,0.25,128,0.4,4096,75,40,0.001,0.55,0.3548387,0.33677396,0.48759562
166,166,2,RobustScaler,10,128,0.25,128,0.4,8192,75,20,0.001,0.5,0.2580645,0.29942292,0.35698333
167,167,2,RobustScaler,10,128,0.25,128,0.4,8192,75,40,0.001,0.42307693,0.3548387,0.23346043,0.38466206
168,168,2,RobustScaler,10,128,0.25,512,0.25,4096,75,20,0.001,0.45454547,0.32258064,0.27634943,0.44882274
169,169,2,RobustScaler,10,128,0.25,512,0.25,4096,75,40,0.001,0.5,0.29032257,0.2523764,0.42584795
170,170,2,RobustScaler,10,128,0.25,512,0.25,8192,75,20,0.001,0.5714286,0.2580645,0.30386907,0.38204914
171,171,2,RobustScaler,10,128,0.25,512,0.25,8192,75,40,0.001,0.42857143,0.38709676,0.31799167,0.40449378
172,172,2,RobustScaler,10,128,0.25,512,0.4,4096,75,20,0.001,0.39285713,0.3548387,0.30650687,0.4042486
173,173,2,RobustScaler,10,128,0.25,512,0.4,4096,75,40,0.001,0.5,0.32258064,0.2694007,0.4587956
174,174,2,RobustScaler,10,128,0.25,512,0.4,8192,75,20,0.001,0.47368422,0.29032257,0.34878924,0.36842236
175,175,2,RobustScaler,10,128,0.25,512,0.4,8192,75,40,0.001,0.47619048,0.32258064,0.26362658,0.38946173
176,176,2,RobustScaler,10,128,0.4,128,0.25,4096,75,20,0.001,0.5294118,0.29032257,0.3677168,0.44590205
177,177,2,RobustScaler,10,128,0.4,128,0.25,4096,75,40,0.001,0.42857143,0.29032257,0.26075888,0.3811505
178,178,2,RobustScaler,10,128,0.4,128,0.25,8192,75,20,0.001,0.5,0.22580644,0.3120513,0.33387363
179,179,2,RobustScaler,10,128,0.4,128,0.25,8192,75,40,0.001,0.6666667,0.2580645,0.31814075,0.41311148
180,180,2,RobustScaler,10,128,0.4,128,0.4,4096,75,20,0.001,0.47368422,0.29032257,0.2650775,0.43476808
181,181,2,RobustScaler,10,128,0.4,128,0.4,4096,75,40,0.001,0.6,0.29032257,0.30112877,0.43773526
182,182,2,RobustScaler,10,128,0.4,128,0.4,8192,75,20,0.001,0.5714286,0.2580645,0.34141412,0.38204914
183,183,2,RobustScaler,10,128,0.4,128,0.4,8192,75,40,0.001,0.64285713,0.29032257,0.33562404,0.43022466
184,184,2,RobustScaler,10,128,0.4,512,0.25,4096,75,20,0.001,0.47826087,0.3548387,0.28915486,0.45933783
185,185,2,RobustScaler,10,128,0.4,512,0.25,4096,75,40,0.001,0.55,0.3548387,0.25923097,0.48759562
186,186,2,RobustScaler,10,128,0.4,512,0.25,8192,75,20,0.001,0.5,0.3548387,0.31035963,0.41880223
187,187,2,RobustScaler,10,128,0.4,512,0.25,8192,75,40,0.001,0.5,0.32258064,0.31060478,0.39924797
188,188,2,RobustScaler,10,128,0.4,512,0.4,4096,75,20,0.001,0.5263158,0.32258064,0.35843235,0.4400972
189,189,2,RobustScaler,10,128,0.4,512,0.4,4096,75,40,0.001,0.47619048,0.32258064,0.3106426,0.40909404
190,190,2,RobustScaler,10,128,0.4,512,0.4,8192,75,20,0.001,0.5625,0.29032257,0.26815856,0.40205464
191,191,2,RobustScaler,10,128,0.4,512,0.4,8192,75,40,0.001,0.5714286,0.2580645,0.30510134,0.38204914
192,192,3,RobustScaler,5,128,0.25,128,0.25,4096,75,20,0.001,0.53333336,0.26666668,0.45642692,0.39716512
193,193,3,RobustScaler,5,128,0.25,128,0.25,4096,75,40,0.001,0.71428573,0.33333334,0.36981297,0.5018449
194,194,3,RobustScaler,5,128,0.25,128,0.25,8192,75,20,0.001,0.7222222,0.43333334,0.54209775,0.5578505
195,195,3,RobustScaler,5,128,0.25,128,0.25,8192,75,40,0.001,0.5263158,0.33333334,0.43049586,0.4166608
196,196,3,RobustScaler,5,128,0.25,128,0.4,4096,75,20,0.001,0.65,0.43333334,0.4172249,0.55807835
197,197,3,RobustScaler,5,128,0.25,128,0.4,4096,75,40,0.001,0.6,0.3,0.40662992,0.43187797
198,198,3,RobustScaler,5,128,0.25,128,0.4,8192,75,20,0.001,0.625,0.33333334,0.5501023,0.45459765
199,199,3,RobustScaler,5,128,0.25,128,0.4,8192,75,40,0.001,0.5294118,0.3,0.412939,0.3963976
200,200,3,RobustScaler,5,128,0.25,512,0.25,4096,75,20,0.001,0.68421054,0.43333334,0.4904765,0.5666143
201,201,3,RobustScaler,5,128,0.25,512,0.25,4096,75,40,0.001,0.65,0.43333334,0.45928302,0.49661702
202,202,3,RobustScaler,5,128,0.25,512,0.25,8192,75,20,0.001,0.61538464,0.53333336,0.44474876,0.57097554
203,203,3,RobustScaler,5,128,0.25,512,0.25,8192,75,40,0.001,0.7222222,0.43333334,0.47339773,0.5578505
204,204,3,RobustScaler,5,128,0.25,512,0.4,4096,75,20,0.001,0.6818182,0.5,0.50693154,0.62590325
205,205,3,RobustScaler,5,128,0.25,512,0.4,4096,75,40,0.001,0.54545456,0.4,0.32889116,0.45056587
206,206,3,RobustScaler,5,128,0.25,512,0.4,8192,75,20,0.001,0.54545456,0.4,0.46153763,0.4649164
207,207,3,RobustScaler,5,128,0.25,512,0.4,8192,75,40,0.001,0.5714286,0.4,0.38343433,0.47601143
208,208,3,RobustScaler,5,128,0.4,128,0.25,4096,75,20,0.001,0.57894737,0.36666667,0.42260152,0.46122974
209,209,3,RobustScaler,5,128,0.4,128,0.25,4096,75,40,0.001,0.6666667,0.33333334,0.4609514,0.46633652
210,210,3,RobustScaler,5,128,0.4,128,0.25,8192,75,20,0.001,0.65,0.43333334,0.4718039,0.5289139
211,211,3,RobustScaler,5,128,0.4,128,0.25,8192,75,40,0.001,0.6,0.4,0.38382775,0.48792464
212,212,3,RobustScaler,5,128,0.4,128,0.4,4096,75,20,0.001,0.7368421,0.46666667,0.5557872,0.6116545
213,213,3,RobustScaler,5,128,0.4,128,0.4,4096,75,40,0.001,0.6111111,0.36666667,0.43633187,0.5046332
214,214,3,RobustScaler,5,128,0.4,128,0.4,8192,75,20,0.001,0.71428573,0.33333334,0.5485368,0.48637867
215,215,3,RobustScaler,5,128,0.4,128,0.4,8192,75,40,0.001,0.6666667,0.33333334,0.5441243,0.46969646
216,216,3,RobustScaler,5,128,0.4,512,0.25,4096,75,20,0.001,0.5882353,0.33333334,0.46240383,0.46653557
217,217,3,RobustScaler,5,128,0.4,512,0.25,4096,75,40,0.001,0.6875,0.36666667,0.39408547,0.5318392
218,218,3,RobustScaler,5,128,0.4,512,0.25,8192,75,20,0.001,0.7368421,0.46666667,0.5273504,0.5848638
219,219,3,RobustScaler,5,128,0.4,512,0.25,8192,75,40,0.001,0.7777778,0.46666667,0.5136703,0.60105
220,220,3,RobustScaler,5,128,0.4,512,0.4,4096,75,20,0.001,0.6111111,0.36666667,0.45166126,0.46962082
221,221,3,RobustScaler,5,128,0.4,512,0.4,4096,75,40,0.001,0.6111111,0.36666667,0.37340015,0.4548636
222,222,3,RobustScaler,5,128,0.4,512,0.4,8192,75,20,0.001,0.72727275,0.26666668,0.41283467,0.43891463
223,223,3,RobustScaler,5,128,0.4,512,0.4,8192,75,40,0.001,0.7,0.23333333,0.47752416,0.4026584
224,224,3,RobustScaler,10,128,0.25,128,0.25,4096,75,20,0.001,0.64705884,0.36666667,0.44892728,0.4789581
225,225,3,RobustScaler,10,128,0.25,128,0.25,4096,75,40,0.001,0.7368421,0.46666667,0.48852283,0.57476187
226,226,3,RobustScaler,10,128,0.25,128,0.25,8192,75,20,0.001,0.75,0.4,0.5208914,0.54622304
